,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2302,46126,46127,2015,4,6,22,1,44.0,42.0,44.0,-9.0,28.0,1031.0,8.0,SE,14.75,0.0,0.0
2303,46127,46128,2015,4,6,23,1,47.0,45.0,40.0,-6.0,41.0,1031.0,6.0,cv,0.89,0.0,0.0
2304,46128,46129,2015,4,7,0,1,52.0,51.0,48.0,-7.0,41.0,1032.0,5.0,NE,3.13,0.0,0.0
2305,46129,46130,2015,4,7,1,1,52.0,52.0,49.0,-8.0,38.0,1033.0,5.0,NE,4.92,0.0,0.0
2306,46130,46131,2015,4,7,2,1,14.0,16.0,12.0,-13.0,24.0,1033.0,6.0,NE,8.94,0.0,0.0
2307,46131,46132,2015,4,7,3,1,9.0,8.0,10.0,-13.0,25.0,1033.0,5.0,NE,12.07,0.0,0.0
2308,46132,46133,2015,4,7,4,1,10.0,13.0,16.0,-12.0,30.0,1033.0,4.0,NE,15.2,0.0,0.0
2309,46133,46134,2015,4,7,5,1,10.0,10.0,9.0,-11.0,43.0,1033.0,0.0,NW,3.13,0.0,0.0
2310,46134,46135,2015,4,7,6,1,9.0,7.0,10.0,-11.0,40.0,1034.0,1.0,NW,4.92,0.0,0.0
2311,46135,46136,2015,4,7,7,1,12.0,14.0,15.0,-10.0,32.0,1034.0,5.0,cv,0.89,0.0,0.0
2312,46136,46137,2015,4,7,8,1,14.0,18.0,13.0,-13.0,20.0,1035.0,8.0,cv,1.78,0.0,0.0
2313,46137,46138,2015,4,7,9,1,12.0,19.0,11.0,-14.0,18.0,1034.0,9.0,NW,3.13,0.0,0.0
2314,46138,46139,2015,4,7,10,1,8.0,16.0,10.0,-14.0,16.0,1034.0,10.0,NW,6.26,0.0,0.0
2315,46139,46140,2015,4,7,11,1,9.0,11.0,12.0,-13.0,17.0,1033.0,11.0,cv,0.89,0.0,0.0
2316,46140,46141,2015,4,7,12,1,12.0,13.0,12.0,-15.0,13.0,1032.0,12.0,cv,4.02,0.0,0.0
2317,46141,46142,2015,4,7,13,1,13.0,30.0,11.0,-15.0,13.0,1031.0,12.0,cv,5.81,0.0,0.0
2318,46142,46143,2015,4,7,14,1,16.0,29.0,12.0,-16.0,11.0,1029.0,14.0,cv,10.73,0.0,0.0
2319,46143,46144,2015,4,7,15,1,18.0,30.0,16.0,-17.0,10.0,1028.0,13.0,SE,5.81,0.0,0.0
2320,46144,46145,2015,4,7,16,1,25.0,33.0,19.0,-15.0,12.0,1027.0,13.0,SE,10.73,0.0,0.0
2321,46145,46146,2015,4,7,17,1,26.0,18.0,22.0,-13.0,15.0,1026.0,13.0,SE,16.54,0.0,0.0
2322,46146,46147,2015,4,7,18,1,26.0,31.0,28.0,-12.0,17.0,1026.0,12.0,SE,22.35,0.0,0.0
2323,46147,46148,2015,4,7,19,1,38.0,36.0,36.0,-11.0,21.0,1027.0,10.0,SE,27.27,0.0,0.0
2324,46148,46149,2015,4,7,20,1,58.0,46.0,55.0,-10.0,23.0,1027.0,10.0,SE,32.19,0.0,0.0
2325,46149,46150,2015,4,7,21,1,64.0,63.0,61.0,-9.0,25.0,1028.0,10.0,SE,37.11,0.0,0.0
2326,46150,46151,2015,4,7,22,1,69.0,67.0,63.0,-7.0,31.0,1028.0,9.0,SE,41.13,0.0,0.0
2327,46151,46152,2015,4,7,23,1,72.0,75.0,68.0,-7.0,31.0,1028.0,9.0,SE,46.05,0.0,0.0
2328,46152,46153,2015,4,8,0,1,76.0,76.0,72.0,-6.0,34.0,1028.0,9.0,SE,50.97,0.0,0.0
2329,46153,46154,2015,4,8,1,1,78.0,74.0,78.0,-5.0,39.0,1027.0,8.0,SE,52.76,0.0,0.0
2330,46154,46155,2015,4,8,2,1,90.0,89.0,86.0,-5.0,45.0,1027.0,6.0,SE,55.89,0.0,0.0
2331,46155,46156,2015,4,8,3,1,94.0,96.0,88.0,-4.0,55.0,1027.0,4.0,cv,0.89,0.0,0.0
2332,46156,46157,2015,4,8,4,1,98.0,100.0,95.0,-4.0,55.0,1026.0,4.0,cv,1.78,0.0,0.0
2333,46157,46158,2015,4,8,5,1,99.0,100.0,84.0,-4.0,59.0,1026.0,3.0,NE,1.79,0.0,0.0
2334,46158,46159,2015,4,8,6,1,82.0,91.0,93.0,-3.0,64.0,1026.0,3.0,cv,0.89,0.0,0.0
2335,46159,46160,2015,4,8,7,1,88.0,95.0,98.0,-1.0,69.0,1026.0,4.0,NE,0.89,0.0,0.0
2336,46160,46161,2015,4,8,8,1,95.0,105.0,102.0,-1.0,60.0,1027.0,6.0,cv,0.89,0.0,0.0
2337,46161,46162,2015,4,8,9,1,117.0,117.0,103.0,-1.0,49.0,1027.0,9.0,cv,1.78,0.0,0.0
2338,46162,46163,2015,4,8,10,1,109.0,97.0,92.0,-1.0,43.0,1026.0,11.0,cv,3.57,0.0,0.0
2339,46163,46164,2015,4,8,11,1,78.0,72.0,70.0,-4.0,32.0,1025.0,12.0,SE,4.02,0.0,0.0
2340,46164,46165,2015,4,8,12,1,77.0,75.0,74.0,-5.0,28.0,1024.0,13.0,SE,8.94,0.0,0.0
2341,46165,46166,2015,4,8,13,1,92.0,90.0,89.0,-6.0,24.0,1023.0,14.0,SE,12.96,0.0,0.0
2342,46166,46167,2015,4,8,14,1,99.0,95.0,89.0,-2.0,30.0,1022.0,15.0,SE,20.11,0.0,0.0
2343,46167,46168,2015,4,8,15,1,107.0,106.0,106.0,0.0,35.0,1021.0,15.0,SE,25.92,0.0,0.0
2344,46168,46169,2015,4,8,16,1,119.0,110.0,109.0,1.0,41.0,1021.0,14.0,SE,31.73,0.0,0.0
2345,46169,46170,2015,4,8,17,1,126.0,127.0,124.0,2.0,50.0,1021.0,12.0,SE,37.54,0.0,0.0
2346,46170,46171,2015,4,8,18,1,129.0,128.0,123.0,2.0,50.0,1021.0,12.0,SE,41.56,0.0,0.0
2347,46171,46172,2015,4,8,19,1,140.0,137.0,132.0,2.0,57.0,1021.0,10.0,SE,43.35,0.0,0.0
2348,46172,46173,2015,4,8,20,1,149.0,148.0,139.0,2.0,61.0,1022.0,9.0,SE,46.48,0.0,0.0
2349,46173,46174,2015,4,8,21,1,150.0,143.0,136.0,2.0,61.0,1022.0,9.0,SE,48.27,0.0,0.0
2350,46174,46175,2015,4,8,22,1,152.0,143.0,140.0,2.0,65.0,1022.0,8.0,SE,50.06,0.0,0.0
2351,46175,46176,2015,4,8,23,1,151.0,145.0,141.0,2.0,70.0,1022.0,7.0,SE,51.85,0.0,0.0
2352,46176,46177,2015,4,9,0,1,131.0,122.0,122.0,1.0,65.0,1022.0,7.0,SE,53.64,0.0,0.0
2353,46177,46178,2015,4,9,1,1,118.0,127.0,137.0,0.0,65.0,1022.0,6.0,cv,0.89,0.0,0.0
2354,46178,46179,2015,4,9,2,1,126.0,135.0,143.0,0.0,65.0,1022.0,6.0,SE,1.79,0.0,0.0
2355,46179,46180,2015,4,9,3,1,140.0,137.0,128.0,0.0,70.0,1021.0,5.0,NW,0.89,0.0,0.0
2356,46180,46181,2015,4,9,4,1,138.0,121.0,122.0,1.0,86.0,1021.0,3.0,cv,0.89,0.0,0.0
2357,46181,46182,2015,4,9,5,1,136.0,143.0,141.0,0.0,80.0,1021.0,3.0,NE,0.89,0.0,0.0
2358,46182,46183,2015,4,9,6,1,134.0,141.0,138.0,0.0,86.0,1021.0,2.0,cv,0.89,0.0,0.0
2359,46183,46184,2015,4,9,7,1,132.0,141.0,133.0,1.0,80.0,1021.0,4.0,SE,0.89,0.0,0.0
2360,46184,46185,2015,4,9,8,1,132.0,144.0,123.0,1.0,57.0,1021.0,9.0,cv,0.89,0.0,0.0
2361,46185,46186,2015,4,9,9,1,149.0,149.0,145.0,1.0,53.0,1021.0,10.0,cv,1.78,0.0,0.0
2362,46186,46187,2015,4,9,10,1,176.0,165.0,163.0,1.0,46.0,1022.0,12.0,cv,2.67,0.0,0.0
2363,46187,46188,2015,4,9,11,1,189.0,195.0,177.0,2.0,47.0,1021.0,13.0,cv,3.56,0.0,0.0
2364,46188,46189,2015,4,9,12,1,205.0,195.0,180.0,3.0,44.0,1020.0,15.0,SE,1.79,0.0,0.0
2365,46189,46190,2015,4,9,13,1,207.0,200.0,187.0,3.0,41.0,1019.0,16.0,SE,3.58,0.0,0.0
2366,46190,46191,2015,4,9,14,1,203.0,196.0,182.0,3.0,39.0,1018.0,17.0,SE,8.5,0.0,0.0
2367,46191,46192,2015,4,9,15,1,179.0,180.0,158.0,2.0,34.0,1018.0,18.0,SE,13.42,0.0,0.0
2368,46192,46193,2015,4,9,16,1,132.0,147.0,127.0,2.0,34.0,1017.0,18.0,SE,18.34,0.0,0.0
2369,46193,46194,2015,4,9,17,1,164.0,168.0,155.0,3.0,36.0,1017.0,18.0,SE,23.26,0.0,0.0
2370,46194,46195,2015,4,9,18,1,211.0,204.0,189.0,3.0,39.0,1017.0,17.0,SE,29.07,0.0,0.0
2371,46195,46196,2015,4,9,19,1,235.0,221.0,213.0,4.0,47.0,1018.0,15.0,SE,33.99,0.0,0.0
2372,46196,46197,2015,4,9,20,1,247.0,237.0,232.0,5.0,54.0,1019.0,14.0,SE,37.12,0.0,0.0
2373,46197,46198,2015,4,9,21,1,248.0,242.0,232.0,6.0,62.0,1019.0,13.0,SE,40.25,0.0,0.0
2374,46198,46199,2015,4,9,22,1,254.0,246.0,238.0,6.0,62.0,1019.0,13.0,SE,43.38,0.0,0.0
2375,46199,46200,2015,4,9,23,1,255.0,243.0,237.0,7.0,76.0,1020.0,11.0,SE,45.17,0.0,0.0
2376,46200,46201,2015,4,10,0,1,259.0,248.0,239.0,7.0,76.0,1020.0,11.0,SE,46.96,0.0,0.0
2377,46201,46202,2015,4,10,1,1,246.0,251.0,222.0,6.0,76.0,1020.0,10.0,cv,0.89,0.0,0.0
2378,46202,46203,2015,4,10,2,1,234.0,230.0,238.0,5.0,87.0,1020.0,7.0,NW,1.79,0.0,0.0
2379,46203,46204,2015,4,10,3,1,246.0,245.0,236.0,6.0,93.0,1020.0,7.0,cv,0.89,0.0,0.0
2380,46204,46205,2015,4,10,4,1,240.0,229.0,224.0,6.0,87.0,1020.0,8.0,NE,1.79,0.0,0.0
2381,46205,46206,2015,4,10,5,1,231.0,213.0,201.0,5.0,93.0,1020.0,6.0,cv,0.89,0.0,0.0
2382,46206,46207,2015,4,10,6,1,222.0,207.0,208.0,4.0,93.0,1021.0,5.0,NW,1.79,0.0,0.0
2383,46207,46208,2015,4,10,7,1,209.0,205.0,200.0,5.0,87.0,1021.0,7.0,NE,0.89,0.0,0.0
2384,46208,46209,2015,4,10,8,1,209.0,216.0,209.0,7.0,76.0,1021.0,11.0,cv,0.89,0.0,0.0
2385,46209,46210,2015,4,10,9,1,213.0,224.0,205.0,7.0,71.0,1021.0,12.0,SE,1.79,0.0,0.0
2386,46210,46211,2015,4,10,10,1,230.0,232.0,216.0,8.0,67.0,1022.0,14.0,SE,3.58,0.0,0.0
2387,46211,46212,2015,4,10,11,1,226.0,244.0,199.0,8.0,58.0,1021.0,16.0,SE,6.71,0.0,0.0
2388,46212,46213,2015,4,10,12,1,146.0,195.0,156.0,6.0,45.0,1020.0,18.0,cv,1.79,0.0,0.0
2389,46213,46214,2015,4,10,13,1,152.0,109.0,126.0,4.0,34.0,1019.0,20.0,cv,4.92,0.0,0.0
2390,46214,46215,2015,4,10,14,1,125.0,131.0,115.0,-4.0,18.0,1018.0,21.0,SE,4.02,0.0,0.0
2391,46215,46216,2015,4,10,15,1,128.0,122.0,115.0,0.0,24.0,1017.0,21.0,SE,8.94,0.0,0.0
2392,46216,46217,2015,4,10,16,1,112.0,115.0,108.0,2.0,30.0,1016.0,20.0,SE,13.86,0.0,0.0
2393,46217,46218,2015,4,10,17,1,100.0,112.0,109.0,2.0,30.0,1017.0,20.0,SE,15.65,0.0,0.0
2394,46218,46219,2015,4,10,18,1,70.0,71.0,63.0,0.0,26.0,1016.0,20.0,NW,1.79,0.0,0.0
2395,46219,46220,2015,4,10,19,1,88.0,66.0,78.0,0.0,27.0,1016.0,19.0,SE,3.13,0.0,0.0
2396,46220,46221,2015,4,10,20,1,149.0,95.0,91.0,2.0,41.0,1017.0,15.0,cv,0.89,0.0,0.0
2397,46221,46222,2015,4,10,21,1,105.0,111.0,101.0,3.0,47.0,1018.0,14.0,SE,0.89,0.0,0.0
2398,46222,46223,2015,4,10,22,1,64.0,66.0,57.0,5.0,58.0,1018.0,13.0,SE,1.78,0.0,0.0
2399,46223,46224,2015,4,10,23,1,67.0,76.0,66.0,3.0,41.0,1018.0,16.0,SE,4.91,0.0,0.0
2400,46224,46225,2015,4,11,0,1,105.0,119.0,116.0,7.0,58.0,1018.0,15.0,SE,6.7,0.0,0.0
2401,46225,46226,2015,4,11,1,1,189.0,216.0,227.0,9.0,71.0,1019.0,14.0,NE,1.79,0.0,0.0
2402,46226,46227,2015,4,11,2,1,264.0,274.0,255.0,9.0,81.0,1019.0,12.0,SE,4.02,0.0,0.0
2403,46227,46228,2015,4,11,3,1,257.0,258.0,250.0,9.0,81.0,1018.0,12.0,SE,8.04,0.0,0.0
2404,46228,46229,2015,4,11,4,1,249.0,250.0,245.0,9.0,81.0,1019.0,12.0,NW,3.13,0.0,0.0
2405,46229,46230,2015,4,11,5,1,246.0,244.0,240.0,8.0,81.0,1019.0,11.0,SE,1.79,0.0,0.0
2406,46230,46231,2015,4,11,6,1,243.0,244.0,237.0,8.0,81.0,1019.0,11.0,SE,3.58,0.0,0.0
2407,46231,46232,2015,4,11,7,1,234.0,234.0,219.0,8.0,81.0,1020.0,11.0,SE,7.6,0.0,0.0
2408,46232,46233,2015,4,11,8,1,215.0,206.0,199.0,8.0,76.0,1020.0,12.0,SE,11.62,0.0,0.0
2409,46233,46234,2015,4,11,9,1,187.0,176.0,169.0,8.0,67.0,1020.0,14.0,SE,15.64,0.0,0.0
2410,46234,46235,2015,4,11,10,1,162.0,169.0,150.0,9.0,67.0,1021.0,15.0,SE,19.66,0.0,0.0
2411,46235,46236,2015,4,11,11,1,137.0,135.0,125.0,8.0,55.0,1020.0,17.0,SE,23.68,0.0,0.0
2412,46236,46237,2015,4,11,12,1,139.0,147.0,136.0,7.0,51.0,1020.0,17.0,SE,27.7,0.0,0.0
2413,46237,46238,2015,4,11,13,1,124.0,126.0,108.0,7.0,48.0,1019.0,18.0,SE,33.51,0.0,0.0
2414,46238,46239,2015,4,11,14,1,94.0,95.0,93.0,7.0,45.0,1018.0,19.0,SE,38.43,0.0,0.0
2415,46239,46240,2015,4,11,15,1,90.0,101.0,86.0,5.0,39.0,1018.0,19.0,SE,43.35,0.0,0.0
2416,46240,46241,2015,4,11,16,1,96.0,102.0,87.0,7.0,48.0,1018.0,18.0,SE,47.37,0.0,0.0
2417,46241,46242,2015,4,11,17,1,99.0,108.0,101.0,7.0,48.0,1019.0,18.0,SE,52.29,0.3,0.3
2418,46242,46243,2015,4,11,18,1,132.0,138.0,145.0,7.0,55.0,1019.0,16.0,SE,57.21,0.0,0.0
2419,46243,46244,2015,4,11,19,1,151.0,145.0,149.0,6.0,58.0,1020.0,14.0,SE,62.13,0.0,0.0
2420,46244,46245,2015,4,11,20,1,132.0,131.0,118.0,6.0,62.0,1020.0,13.0,SE,66.15,0.0,0.0
2421,46245,46246,2015,4,11,21,1,89.0,88.0,102.0,7.0,66.0,1021.0,13.0,SE,70.17,1.9,1.9
2422,46246,46247,2015,4,11,22,1,20.0,27.0,33.0,9.0,87.0,1024.0,11.0,NW,4.92,9.3,11.2
2423,46247,46248,2015,4,11,23,1,15.0,15.0,16.0,7.0,87.0,1025.0,9.0,NW,9.84,3.1,14.3
2424,46248,46249,2015,4,12,0,1,14.0,11.0,11.0,7.0,93.0,1022.0,8.0,SE,3.13,0.0,0.0
2425,46249,46250,2015,4,12,1,1,14.0,12.0,10.0,7.0,93.0,1022.0,8.0,cv,0.89,0.0,0.0
2426,46250,46251,2015,4,12,2,1,23.0,26.0,26.0,6.0,81.0,1022.0,9.0,cv,1.34,0.0,0.0
2427,46251,46252,2015,4,12,3,1,11.0,16.0,23.0,2.0,61.0,1021.0,9.0,NW,5.81,0.1,0.1
2428,46252,46253,2015,4,12,4,1,7.0,10.0,20.0,-2.0,45.0,1021.0,9.0,NW,13.86,0.0,0.0
2429,46253,46254,2015,4,12,5,1,10.0,11.0,18.0,-3.0,45.0,1021.0,8.0,NW,22.8,0.0,0.0
2430,46254,46255,2015,4,12,6,1,7.0,11.0,21.0,-5.0,39.0,1022.0,8.0,NW,31.74,0.0,0.0
2431,46255,46256,2015,4,12,7,1,8.0,5.0,16.0,-6.0,36.0,1023.0,8.0,NW,39.79,0.0,0.0
2432,46256,46257,2015,4,12,8,1,11.0,14.0,21.0,-6.0,36.0,1023.0,8.0,NW,49.62,0.0,0.0
2433,46257,46258,2015,4,12,9,1,9.0,9.0,19.0,-6.0,34.0,1024.0,9.0,NW,58.56,0.0,0.0
2434,46258,46259,2015,4,12,10,1,16.0,24.0,11.0,-4.0,34.0,1025.0,11.0,NW,66.61,0.0,0.0
2435,46259,46260,2015,4,12,11,1,4.0,15.0,11.0,-3.0,39.0,1025.0,10.0,NE,8.05,0.0,0.0
2436,46260,46261,2015,4,12,12,1,20.0,18.0,15.0,-1.0,46.0,1026.0,10.0,NE,16.1,0.0,0.0
2437,46261,46262,2015,4,12,13,1,13.0,19.0,21.0,-2.0,49.0,1026.0,8.0,NE,25.93,0.0,0.0
2438,46262,46263,2015,4,12,14,1,13.0,19.0,28.0,-2.0,49.0,1027.0,8.0,NE,35.76,0.0,0.0
2439,46263,46264,2015,4,12,15,1,17.0,18.0,24.0,-4.0,42.0,1027.0,8.0,NE,46.94,0.0,0.0
2440,46264,46265,2015,4,12,16,1,10.0,19.0,19.0,-3.0,48.0,1028.0,7.0,NE,56.77,0.0,0.0
2441,46265,46266,2015,4,12,17,1,11.0,19.0,20.0,-4.0,45.0,1028.0,7.0,NE,64.82,0.0,0.0
2442,46266,46267,2015,4,12,18,1,16.0,12.0,15.0,-3.0,48.0,1029.0,7.0,NE,71.97,0.0,0.0
2443,46267,46268,2015,4,12,19,1,18.0,12.0,17.0,-4.0,48.0,1029.0,6.0,NE,79.12,0.0,0.0
2444,46268,46269,2015,4,12,20,1,10.0,13.0,11.0,-4.0,48.0,1030.0,6.0,NE,87.17,0.0,0.0
2445,46269,46270,2015,4,12,21,1,12.0,12.0,10.0,-3.0,56.0,1031.0,5.0,NW,9.83,0.0,0.0
2446,46270,46271,2015,4,12,22,1,14.0,16.0,15.0,-3.0,56.0,1031.0,5.0,NE,7.15,0.0,0.0
2447,46271,46272,2015,4,12,23,1,15.0,10.0,17.0,-3.0,56.0,1030.0,5.0,NW,4.92,0.0,0.0
2448,46272,46273,2015,4,13,0,1,14.0,13.0,16.0,-4.0,48.0,1031.0,6.0,NE,7.15,0.0,0.0
2449,46273,46274,2015,4,13,1,1,12.0,15.0,12.0,-4.0,48.0,1030.0,6.0,NE,12.96,0.0,0.0
2450,46274,46275,2015,4,13,2,1,13.0,17.0,14.0,-3.0,52.0,1030.0,6.0,NE,20.11,0.0,0.0
2451,46275,46276,2015,4,13,3,1,12.0,19.0,17.0,-3.0,52.0,1030.0,6.0,NW,7.15,0.2,0.2
2452,46276,46277,2015,4,13,4,1,18.0,13.0,20.0,-3.0,52.0,1029.0,6.0,NW,12.96,0.0,0.0
2453,46277,46278,2015,4,13,5,1,15.0,17.0,25.0,-3.0,52.0,1029.0,6.0,NW,17.88,0.0,0.0
2454,46278,46279,2015,4,13,6,1,16.0,17.0,13.0,-2.0,60.0,1029.0,5.0,NW,22.8,0.0,0.0
2455,46279,46280,2015,4,13,7,1,22.0,17.0,28.0,-3.0,48.0,1029.0,7.0,NW,28.61,0.0,0.0
2456,46280,46281,2015,4,13,8,1,16.0,19.0,29.0,-3.0,42.0,1029.0,9.0,NW,34.42,0.1,0.1
2457,46281,46282,2015,4,13,9,1,22.0,18.0,35.0,-2.0,40.0,1029.0,11.0,NW,41.57,0.0,0.0
2458,46282,46283,2015,4,13,10,1,22.0,16.0,35.0,-2.0,37.0,1028.0,12.0,NW,46.49,0.0,0.0
2459,46283,46284,2015,4,13,11,1,31.0,11.0,40.0,-1.0,35.0,1027.0,14.0,NW,50.51,0.0,0.0
2460,46284,46285,2015,4,13,12,1,31.0,20.0,43.0,0.0,35.0,1026.0,15.0,NW,53.64,0.0,0.0
2461,46285,46286,2015,4,13,13,1,32.0,55.0,46.0,1.0,33.0,1025.0,17.0,NW,56.77,0.0,0.0
2462,46286,46287,2015,4,13,14,1,33.0,36.0,38.0,-1.0,27.0,1023.0,18.0,cv,1.79,0.0,0.0
2463,46287,46288,2015,4,13,15,1,35.0,46.0,46.0,-1.0,27.0,1021.0,18.0,cv,3.58,0.0,0.0
2464,46288,46289,2015,4,13,16,1,38.0,35.0,50.0,-2.0,24.0,1020.0,19.0,SE,1.79,0.0,0.0
2465,46289,46290,2015,4,13,17,1,41.0,37.0,50.0,-2.0,24.0,1019.0,19.0,SE,6.71,0.0,0.0
2466,46290,46291,2015,4,13,18,1,37.0,42.0,46.0,-1.0,27.0,1018.0,18.0,SE,11.63,0.0,0.0
2467,46291,46292,2015,4,13,19,1,47.0,46.0,52.0,1.0,36.0,1018.0,16.0,SE,16.55,0.0,0.0
2468,46292,46293,2015,4,13,20,1,51.0,48.0,52.0,2.0,41.0,1018.0,15.0,SE,19.68,0.0,0.0
2469,46293,46294,2015,4,13,21,1,55.0,56.0,53.0,3.0,47.0,1017.0,14.0,SE,24.6,0.0,0.0
2470,46294,46295,2015,4,13,22,1,61.0,59.0,63.0,3.0,47.0,1016.0,14.0,SE,27.73,0.0,0.0
2471,46295,46296,2015,4,13,23,1,66.0,64.0,60.0,3.0,47.0,1016.0,14.0,SE,29.52,0.0,0.0
2472,46296,46297,2015,4,14,0,1,65.0,66.0,66.0,5.0,75.0,1015.0,9.0,SE,30.41,0.0,0.0
2473,46297,46298,2015,4,14,1,1,67.0,70.0,71.0,4.0,81.0,1014.0,7.0,SE,31.3,0.0,0.0
2474,46298,46299,2015,4,14,2,1,74.0,67.0,79.0,4.0,86.0,1013.0,6.0,cv,0.45,0.0,0.0
2475,46299,46300,2015,4,14,3,1,72.0,71.0,72.0,4.0,93.0,1013.0,5.0,cv,1.34,0.0,0.0
2476,46300,46301,2015,4,14,4,1,85.0,72.0,83.0,3.0,86.0,1012.0,5.0,cv,2.23,0.0,0.0
2477,46301,46302,2015,4,14,5,1,82.0,78.0,97.0,3.0,93.0,1011.0,4.0,NW,3.13,0.0,0.0
2478,46302,46303,2015,4,14,6,1,87.0,83.0,93.0,2.0,86.0,1011.0,4.0,NW,6.26,0.0,0.0
2479,46303,46304,2015,4,14,7,1,64.0,70.0,69.0,4.0,70.0,1012.0,9.0,NW,9.39,0.0,0.0
2480,46304,46305,2015,4,14,8,1,58.0,66.0,77.0,3.0,54.0,1011.0,12.0,NW,12.52,0.0,0.0
2481,46305,46306,2015,4,14,9,1,54.0,46.0,69.0,2.0,41.0,1011.0,15.0,NE,1.79,0.0,0.0
2482,46306,46307,2015,4,14,10,1,49.0,64.0,49.0,1.0,29.0,1010.0,19.0,NW,1.79,0.0,0.0
2483,46307,46308,2015,4,14,11,1,53.0,89.0,45.0,0.0,24.0,1009.0,21.0,NW,3.58,0.0,0.0
2484,46308,46309,2015,4,14,12,1,59.0,65.0,53.0,-1.0,19.0,1008.0,24.0,cv,1.79,0.0,0.0
2485,46309,46310,2015,4,14,13,1,66.0,73.0,64.0,-3.0,15.0,1007.0,25.0,SE,3.13,0.0,0.0
2486,46310,46311,2015,4,14,14,1,53.0,40.0,49.0,-5.0,12.0,1005.0,26.0,cv,3.13,0.0,0.0
2487,46311,46312,2015,4,14,15,1,49.0,56.0,45.0,-2.0,15.0,1004.0,26.0,SE,4.02,0.0,0.0
2488,46312,46313,2015,4,14,16,1,49.0,65.0,53.0,-2.0,15.0,1003.0,26.0,SE,11.17,0.0,0.0
2489,46313,46314,2015,4,14,17,1,55.0,66.0,50.0,1.0,20.0,1003.0,25.0,SE,16.98,0.0,0.0
2490,46314,46315,2015,4,14,18,1,58.0,67.0,52.0,2.0,25.0,1002.0,23.0,SE,21.9,0.0,0.0
2491,46315,46316,2015,4,14,19,1,46.0,48.0,50.0,1.0,24.0,1003.0,22.0,SE,26.82,0.0,0.0
2492,46316,46317,2015,4,14,20,1,51.0,58.0,78.0,0.0,27.0,1003.0,19.0,SE,29.95,0.0,0.0
2493,46317,46318,2015,4,14,21,1,53.0,54.0,63.0,1.0,31.0,1003.0,18.0,SE,30.84,0.0,0.0
2494,46318,46319,2015,4,14,22,1,58.0,58.0,62.0,4.0,44.0,1003.0,16.0,cv,0.89,0.0,0.0
2495,46319,46320,2015,4,14,23,1,61.0,62.0,58.0,4.0,47.0,1002.0,15.0,cv,1.78,0.0,0.0
2496,46320,46321,2015,4,15,0,1,66.0,70.0,62.0,3.0,47.0,1002.0,14.0,SE,1.79,0.0,0.0
2497,46321,46322,2015,4,15,1,1,70.0,67.0,72.0,5.0,58.0,1002.0,13.0,cv,0.89,0.0,0.0
2498,46322,46323,2015,4,15,2,1,72.0,76.0,92.0,3.0,57.0,1001.0,11.0,NE,0.89,0.0,0.0
2499,46323,46324,2015,4,15,3,1,76.0,71.0,96.0,3.0,57.0,1001.0,11.0,cv,0.89,0.0,0.0
2500,46324,46325,2015,4,15,4,1,88.0,84.0,99.0,5.0,71.0,1000.0,10.0,cv,1.78,0.0,0.0
2501,46325,46326,2015,4,15,5,1,89.0,95.0,102.0,4.0,75.0,1000.0,8.0,cv,2.23,0.0,0.0
2502,46326,46327,2015,4,15,6,1,92.0,100.0,102.0,5.0,81.0,1000.0,8.0,cv,3.12,0.0,0.0
2503,46327,46328,2015,4,15,7,1,101.0,117.0,127.0,7.0,76.0,1000.0,11.0,NE,0.89,0.0,0.0
2504,46328,46329,2015,4,15,8,1,119.0,125.0,144.0,6.0,58.0,1000.0,14.0,cv,0.89,0.0,0.0
2505,46329,46330,2015,4,15,9,1,120.0,148.0,128.0,7.0,51.0,1000.0,17.0,cv,1.78,0.0,0.0
2506,46330,46331,2015,4,15,10,1,134.0,245.0,143.0,6.0,42.0,1000.0,19.0,cv,2.67,0.0,0.0
2507,46331,46332,2015,4,15,11,1,134.0,212.0,140.0,6.0,42.0,999.0,19.0,SE,1.79,0.0,0.0
2508,46332,46333,2015,4,15,12,1,134.0,146.0,143.0,7.0,42.0,998.0,20.0,SE,4.92,0.0,0.0
2509,46333,46334,2015,4,15,13,1,134.0,155.0,142.0,7.0,37.0,997.0,22.0,SE,8.05,0.0,0.0
2510,46334,46335,2015,4,15,14,1,112.0,155.0,132.0,7.0,35.0,996.0,23.0,cv,1.79,0.0,0.0
2511,46335,46336,2015,4,15,15,1,140.0,84.0,135.0,7.0,35.0,995.0,23.0,SE,1.79,0.0,0.0
2512,46336,46337,2015,4,15,16,1,139.0,142.0,139.0,7.0,33.0,994.0,24.0,cv,1.79,0.0,0.0
2513,46337,46338,2015,4,15,17,1,139.0,138.0,165.0,9.0,40.0,994.0,23.0,SE,3.13,0.0,0.0
2514,46338,46339,2015,4,15,18,1,284.0,277.0,328.0,3.0,25.0,997.0,24.0,NW,8.94,0.0,0.0
2515,46339,46340,2015,4,15,19,1,126.0,111.0,722.0,1.0,26.0,1000.0,21.0,NW,22.8,0.0,0.0
2516,46340,46341,2015,4,15,20,1,75.0,78.0,161.0,0.0,27.0,1003.0,19.0,NW,35.76,0.0,0.0
2517,46341,46342,2015,4,15,21,1,78.0,74.0,134.0,-3.0,22.0,1004.0,19.0,NW,45.59,0.0,0.0
